participant_id,age,gender,device_type,experience_level,task_success,completion_time_s,sus_q1,sus_q2,sus_q3,sus_q4,sus_q5,sus_q6,sus_q7,sus_q8,sus_q9,sus_q10,ueq_attractiveness,ueq_efficiency,ueq_perspicuity,nasa_tlx_mental,nasa_tlx_temporal,nasa_tlx_frustration,trust_score,ease_of_use,willingness_to_reuse,attention_check_passed,sus_score
P0115,45.0,F,Android,Beginner,1.0,17.553172293400646,2.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,7.0,3.0,4.0,7.803366433138105,11.80420352606935,3.950067875759795,6.176538710525455,5.162010459065064,4.157158261785368,1.0,55.0
P0116,18.0,M,Android,Intermediate,1.0,15.893183933815482,5.0,4.0,5.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,7.0,5.646637397160028,12.798704994502318,0.7621744729758229,6.9122410310557605,6.596020747609458,6.28321421818852,1.0,57.5
P0117,44.0,M,iOS,Advanced,1.0,47.28432936734374,3.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,6.0,6.0,12.004388925676068,14.348735132598396,6.794286081465376,4.498343039736857,4.904380480281194,6.011689750600492,1.0,52.5
P0118,39.0,M,Desktop,Advanced,1.0,65.8385577388004,4.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,6.0,12.262310458046551,7.488975373688716,3.950067875759795,6.508844350703647,6.48423792714976,3.64228504552501,1.0,42.5
P0119,40.0,F,iOS,Intermediate,1.0,101.42778253160432,5.0,5.0,4.0,3.0,4.0,1.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,4.813875800616254,20.01501256601982,9.84230756380082,5.907877601893576,6.052166488888739,3.175694137794064,1.0,62.5
P0120,23.0,F,Android,Beginner,1.0,116.67428609011286,4.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,15.618772333491044,6.936759469718982,3.950067875759795,5.907877601893576,6.918645837738636,4.038120248967086,1.0,42.5
P0121,25.0,F,Desktop,Intermediate,1.0,71.85503694661537,3.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,6.0,3.0,7.275086452566059,4.053128457044328,3.950067875759795,5.907877601893576,6.692068891430778,5.688690936636979,1.0,47.5
P0122,29.0,M,iOS,Intermediate,1.0,19.355635681106225,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,6.0,6.0,6.0,12.60256878144718,21.0,16.0,6.674311140866457,6.051718756936976,5.632709768306217,1.0,60.0
P0123,55.0,F,Android,Beginner,1.0,51.23351687744993,4.0,5.0,4.0,5.0,3.0,1.0,3.0,2.0,2.0,3.0,5.0,5.0,6.0,6.032565112220125,10.352629829209802,3.950067875759795,6.48862328898095,6.723001543052332,3.01699758321332,1.0,50.0
P0124,38.0,F,Unknown,Beginner,1.0,16.755172520914744,5.0,2.0,5.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0,7.0,7.0,6.0,19.509402238188656,11.818491774936296,3.950067875759795,6.449574498491751,6.051718756936976,3.7879747770069,1.0,52.5
P0125,44.0,F,Android,Beginner,1.0,72.4136788798539,3.0,4.0,5.0,3.0,5.0,4.0,5.0,2.0,5.0,4.0,5.0,3.0,5.0,20.16311901741579,11.186825623542203,2.780261973920604,5.996210585315114,6.789622840592041,6.593621136412911,1.0,65.0
P0127,27.0,F,Android,Intermediate,0.0,19.283205069562616,1.0,4.0,2.0,5.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,6.0,9.81587080802876,3.1742049959749017,4.541040965341033,5.010892857205068,5.297267335373671,6.008940292382036,1.0,30.0
P0128,33.0,M,Android,Intermediate,1.0,152.0457424104635,4.0,2.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,7.0,7.0,4.0,8.532523861212493,14.468930899197966,3.950067875759795,5.907877601893576,6.051718756936976,5.533141972087374,1.0,52.5
P0129,28.0,M,iOS,Beginner,1.0,113.40277730463738,3.0,4.0,2.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,6.0,8.521594814958993,6.693688835249989,3.950067875759795,6.960610108911258,6.051718756936976,4.883042412438285,1.0,47.5
P0130,36.0,M,Android,Intermediate,1.0,15.14912017894625,4.0,2.0,4.0,4.0,5.0,2.0,2.0,4.0,3.0,4.0,7.0,7.0,4.0,7.330201735286754,5.443855753110183,2.0198823177893113,6.405580116967714,6.773519127458976,5.126008421735859,1.0,55.0
P0131,36.0,F,iOS,Intermediate,1.0,87.83611637813148,4.0,4.0,2.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,7.0,4.0,4.0,7.259693830882307,10.58751817045304,3.950067875759795,5.907877601893576,6.051718756936976,3.1782856636457177,1.0,37.5
P0132,39.0,F,iOS,Intermediate,1.0,11.749227577973208,4.0,5.0,3.0,3.0,1.0,4.0,5.0,5.0,5.0,4.0,3.0,6.0,4.0,4.792342198217124,6.165621744481797,6.916571704683518,5.907877601893576,6.15676516601711,3.8466828481348294,1.0,42.5
P0133,18.0,F,iOS,Intermediate,0.0,13.700517287886614,5.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,5.0,5.0,3.0,3.0,7.0,21.0,11.793129931217564,2.9666148244601342,4.675125374371801,5.470433220017141,6.113177707553565,1.0,67.5
P0134,35.0,F,Desktop,Intermediate,1.0,91.90702406993216,5.0,5.0,2.0,5.0,5.0,3.0,5.0,4.0,1.0,5.0,6.0,7.0,6.0,6.1712383324884215,11.24186284818516,2.880317007581975,6.417566606449908,6.821765130951517,3.31380712174297,1.0,40.0
P0135,31.0,M,Desktop,Advanced,1.0,31.649541263581856,3.0,2.0,4.0,5.0,4.0,3.0,5.0,2.0,1.0,5.0,5.0,6.0,5.0,21.0,10.988760819036266,3.950067875759795,6.805098825455987,5.557474040883258,5.327904986123437,1.0,50.0
P0136,18.0,M,Android,Beginner,0.0,107.6308606604102,2.0,4.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,6.0,7.0,6.0,15.593889868718716,9.077606273197516,7.634300104059017,4.466088160239607,4.811041648642733,4.3146012389407,1.0,52.5
P0137,23.0,M,iOS,Intermediate,1.0,137.10297868579897,2.0,2.0,5.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,14.587041946171912,8.188885283939612,1.4335904589314428,4.301306033896525,6.051718756936976,4.116383253904676,1.0,55.0
P0138,31.0,F,Desktop,Advanced,1.0,104.60077517378856,4.0,4.0,1.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,6.0,6.0,5.0,8.372931230524829,14.249265202662766,3.950067875759795,6.958749780669515,6.9366822225530465,5.712510668472369,1.0,37.5
P0139,42.0,F,Android,Beginner,1.0,44.31873243628596,5.0,5.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,6.0,7.0,6.0,21.0,7.225149269341627,5.930348100165235,4.785355705461418,6.051718756936976,6.281654759222517,1.0,52.5
P0140,40.0,M,Desktop,Intermediate,1.0,144.7799934695213,4.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,6.0,21.0,17.340355433974693,5.788733629697532,5.773148798403412,6.051718756936976,5.817792571654101,1.0,47.5
P0141,39.0,F,iOS,Advanced,1.0,41.63578079379213,5.0,5.0,4.0,4.0,3.0,1.0,3.0,1.0,5.0,5.0,5.0,6.0,6.0,12.117439307417554,10.089196614782272,3.950067875759795,3.797496442671824,6.996893775340972,5.338589135025817,1.0,60.0
P0142,47.0,F,iOS,Advanced,1.0,64.2906620548354,4.0,5.0,3.0,3.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,11.131432759423342,12.70535604633882,3.950067875759795,5.907877601893576,6.95937140572036,5.058144336871907,1.0,47.5
P0143,18.0,M,Android,Beginner,1.0,19.464381625383137,3.0,5.0,3.0,3.0,4.0,5.0,4.0,3.0,2.0,4.0,5.0,5.0,6.0,12.262310458046551,21.0,10.602424204567324,5.907877601893576,6.280270822619978,3.445104033145169,1.0,40.0
P0144,35.0,F,iOS,Advanced,1.0,219.77071261885828,4.0,3.0,5.0,4.0,2.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,6.0,13.663096829010122,8.133519612632785,3.950067875759795,5.267739234719549,6.281179033594858,3.4407512834018714,1.0,55.0
P0145,20.0,M,iOS,Advanced,1.0,99.12912052368186,5.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,6.0,4.0,7.0,17.590363698183793,6.282577460930567,0.6682985662296526,6.3299192347062325,6.450827160595983,3.684196272545337,1.0,62.5
P0146,49.0,F,Desktop,Advanced,1.0,34.242624065601404,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,6.0,6.0,5.546725593198617,6.2170385403270645,3.950067875759795,5.907877601893576,4.054604661562393,4.9113782570041,1.0,57.5
P0147,51.0,F,iOS,Advanced,1.0,50.183973017955346,4.0,5.0,3.0,5.0,2.0,4.0,5.0,5.0,3.0,4.0,6.0,6.0,6.0,4.830294513359548,8.520657806864545,3.950067875759795,5.401961495009342,6.051718756936976,4.549711363163326,1.0,35.0
P0148,45.0,M,iOS,Unknown,0.0,26.804137933146396,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,6.0,4.0,21.0,7.441097440150428,5.591843004719937,5.400941917245159,5.12847010164252,4.801373170318247,1.0,45.0
P0149,33.0,M,iOS,Unknown,1.0,117.9291036359952,5.0,1.0,4.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,6.0,5.0,3.0,13.479658089655349,13.761119367570329,3.950067875759795,6.258650645790386,6.853664278398831,3.8183342290795856,1.0,47.5
P0150,42.0,F,Unknown,Unknown,1.0,29.913375679304643,5.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,6.0,4.0,5.174036064867257,10.129335073168786,1.1185742633634437,5.907877601893576,6.2845126599361665,5.167932972042504,1.0,55.0
P0151,25.0,F,iOS,Advanced,1.0,23.326800787121044,5.0,1.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,6.0,21.0,5.422354500258207,3.950067875759795,5.373890883127932,6.562036091474649,3.8623983655457383,1.0,72.5
P0152,35.0,M,Android,Intermediate,1.0,60.88164890807946,4.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,10.617778833824396,7.759120653079828,3.950067875759795,5.831239202246479,6.051718756936976,5.358730585471026,1.0,60.0
P0153,36.0,M,Android,Beginner,0.0,80.36222565315354,5.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,6.0,7.0,5.79165001879343,7.878185015094263,2.5370899065890633,4.808473130618492,4.6211585446885435,3.878094336872353,1.0,42.5
P0154,38.0,F,iOS,Advanced,1.0,210.74805757418693,4.0,4.0,4.0,5.0,4.0,5.0,2.0,5.0,4.0,4.0,6.0,6.0,6.0,12.089726581093336,17.37315324495555,3.950067875759795,5.907877601893576,6.48138799917173,5.211123038357888,1.0,37.5
P_MISSING_0006,41.0,F,Android,Beginner,0.0,61.656246068231475,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,5.0,3.0,4.0,6.0,6.0,6.956883191328019,18.221069510436216,1.2033402393274415,4.980408323336974,5.966647440523827,4.598740458186926,1.0,55.0
P0156,21.0,M,Android,Advanced,1.0,28.98278550601368,5.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,18.65924947821228,14.42886045986534,1.7201862253410392,6.187984461578571,6.927900469003062,4.3358192356569365,1.0,45.0
P0157,31.0,F,iOS,Intermediate,1.0,22.307344801238088,5.0,2.0,5.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,6.0,4.0,6.0,21.0,9.315326676086707,3.950067875759795,5.907877601893576,5.471144435709556,5.676790742427478,1.0,57.5
P0158,35.0,M,Android,Intermediate,1.0,31.02156309766822,5.0,2.0,5.0,4.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,6.0,6.0,10.994298527730782,20.16495033996995,0.2471383485771916,5.907877601893576,6.555030059810976,4.084504581216011,1.0,72.5
P0159,34.0,M,Android,Intermediate,1.0,177.39049324312933,3.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,5.0,7.0,7.0,5.0,16.79117608397671,3.643050923632592,3.950067875759795,5.6321650634632645,6.051718756936976,5.478225169647876,1.0,45.0
P0160,38.0,M,Android,Beginner,0.0,78.14771443755859,3.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,18.562654540286804,4.556280021947421,15.28992794296638,4.328669014293165,4.322077645968845,4.07950329002276,1.0,42.5
P0161,37.0,M,iOS,Intermediate,1.0,45.34001598200261,2.0,4.0,2.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,7.0,21.0,21.0,2.0287362591152736,5.907877601893576,6.051718756936976,2.3875378355395704,1.0,42.5
P0162,23.0,F,iOS,Beginner,1.0,23.18170085726513,5.0,3.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,6.0,5.0,5.0,21.0,13.6405306819933,3.950067875759795,6.893706647163022,6.636212476957406,4.682150334439952,1.0,45.0
P0163,43.0,F,iOS,Unknown,1.0,21.023461176701336,3.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,2.0,5.0,4.0,5.0,3.82910196493474,12.777454197357835,3.950067875759795,5.907877601893576,6.165736551331417,6.3295766182687165,1.0,45.0
P0164,28.0,F,Android,Advanced,1.0,92.12563876529993,5.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,1.0,5.0,4.0,5.0,11.394917145792611,17.832127519624365,3.950067875759795,4.654574400587563,6.051718756936976,4.404274208552869,1.0,55.0
P0165,45.0,M,Android,Advanced,1.0,41.93543021695673,4.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,7.0,5.0,11.515434153417294,12.646798660803457,3.950067875759795,6.8299212858186795,4.882405583413263,5.397872075616958,1.0,45.0
P0166,41.0,F,iOS,Advanced,1.0,44.25612872343063,4.0,5.0,4.0,1.0,2.0,5.0,1.0,3.0,4.0,3.0,6.0,6.0,6.0,10.681297678763078,8.219983750743102,3.950067875759795,4.654412347974299,6.58733878572185,6.128517147005815,1.0,45.0
P_MISSING_0007,49.0,F,Android,Advanced,1.0,53.69085597586685,5.0,1.0,3.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,12.262310458046551,10.582083519515493,3.950067875759795,6.4477015256176635,6.057466424035325,3.8548396815312898,1.0,62.5
P0168,46.0,M,Desktop,Intermediate,1.0,113.92754642662688,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,7.0,7.0,21.0,10.788704988060374,2.131154088144674,5.846535747816504,4.96906283017381,5.144452501362071,1.0,45.0
P0169,25.0,M,iOS,Intermediate,1.0,66.91430774708235,3.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,7.0,21.0,20.177355310688963,4.349832622751659,5.907877601893576,5.195603389378208,4.28179020380286,1.0,40.0
P0170,18.0,F,Android,Advanced,1.0,64.87270259201507,3.0,1.0,2.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,7.0,6.714440301599406,10.529075868229038,3.950067875759795,6.354439019270117,6.071010997355575,4.8045045873871075,1.0,42.5
P0171,37.0,F,Android,Intermediate,1.0,26.493055368675456,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,6.0,6.0,6.0,21.0,13.610285727084651,3.950067875759795,5.907877601893576,5.725379498893429,6.056444070967565,1.0,62.5
P0174,24.0,M,Android,Intermediate,1.0,21.41286753714188,5.0,5.0,3.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,21.0,18.58307265079563,3.950067875759795,4.934301635296928,6.637805070339848,4.811415360880757,1.0,52.5
P0176,31.0,F,Android,Beginner,1.0,154.8738665645259,4.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,3.0,2.0,6.0,5.0,5.0,11.244730229438588,5.14450425346913,6.40081092746842,5.907877601893576,6.051718756936976,5.515985894271193,1.0,45.0
P0177,32.0,F,iOS,Beginner,1.0,87.54753122807703,5.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,6.0,6.0,7.0,10.15996196014156,14.957668831038069,4.907207782669676,6.586594049357854,6.204130266320783,4.7424854000060215,1.0,70.0
P0178,33.0,F,iOS,Beginner,0.0,103.16357106192284,4.0,1.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,3.3055628963077033,8.656976512459758,2.289079460746914,5.182848766503412,3.889337040956856,3.5730485604362485,1.0,70.0
P0180,31.0,F,iOS,Intermediate,1.0,26.2365698632938,4.0,1.0,5.0,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,7.0,6.0,12.230972655755524,4.593147015904389,3.950067875759795,5.030063958507638,6.044509456870913,4.257176595851395,1.0,65.0
P0181,40.0,M,Android,Intermediate,1.0,152.68484067935896,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,6.0,6.0,19.87397855481949,13.450022151668888,3.950067875759795,6.318170417619081,6.051718756936976,6.129366952420496,1.0,52.5
P0182,29.0,Prefer not to say,iOS,Beginner,1.0,63.17283640037044,2.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,6.0,5.0,5.0,20.403540573580948,4.056663728450081,5.523428892287232,5.907877601893576,5.304944615860467,3.487563312265207,1.0,40.0
P0183,19.0,M,iOS,Intermediate,1.0,47.245926687199976,4.0,2.0,5.0,3.0,5.0,4.0,5.0,4.0,1.0,4.0,6.0,7.0,5.0,15.155198160553942,7.186521560800155,0.9887355330014193,6.658942260289415,6.051718756936976,4.190124918632611,1.0,57.5
P0184,23.0,F,Android,Intermediate,0.0,115.1174184554962,4.0,5.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,7.65011772558575,11.656879792868368,17.113694252198645,4.621598802687704,5.500054636166188,5.60561952978704,1.0,55.0
P0185,25.0,F,Android,Advanced,1.0,24.558553373176466,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,6.0,4.0,5.0,4.2878859570093395,21.0,4.434124099849166,5.907877601893576,6.681751569286246,4.058357738891985,1.0,42.5
P0186,32.0,M,iOS,Advanced,1.0,118.74548797661276,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,7.0,6.0,7.0,5.797206230944015,7.123868657548398,1.1489332807145622,5.907877601893576,4.731330319738919,4.720932510691986,1.0,45.0
P0187,29.0,M,iOS,Intermediate,1.0,77.92288623786264,4.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,7.0,4.0,5.0,10.992980038598647,5.606936082886025,3.950067875759795,5.907877601893576,4.025166991221317,3.5595092019797447,1.0,50.0
P0188,46.0,M,iOS,Intermediate,1.0,219.77071261885828,4.0,1.0,4.0,2.0,5.0,1.0,4.0,5.0,3.0,1.0,6.0,7.0,6.0,7.125326569029793,7.511854661806544,0.1404904133666553,5.907877601893576,6.495729723085158,5.455270081835531,1.0,75.0
P0189,39.0,M,Android,Beginner,0.0,115.294402007751,5.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,6.0,6.0,17.764975822841137,11.841787108353437,6.232567704772096,5.313973535390433,4.469531003286126,6.228947391385644,1.0,62.5
P0190,45.0,Other,Android,Intermediate,0.0,50.8156594904793,3.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,6.0,6.0,5.0,8.780780516820336,10.413986499910749,8.848408796010164,3.491680514183823,5.724312965579344,4.811415360880757,1.0,52.5
P0192,24.0,F,Android,Intermediate,1.0,69.09621267410944,1.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,5.0,21.0,13.061295185891735,3.950067875759795,5.907877601893576,6.051718756936976,4.811415360880757,1.0,50.0
P0193,38.0,F,iOS,Intermediate,0.0,93.82493465925664,4.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,5.0,7.0,6.0,10.086781130301418,21.0,2.8538648532190014,3.617193036548581,4.812573258933489,5.000934016421596,1.0,57.5
P0194,29.0,F,Desktop,Intermediate,1.0,14.98271075166658,4.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,5.0,12.3987925271045,5.127705747768919,2.365574872849283,5.907877601893576,6.296152172059296,5.561715436564643,1.0,55.0
P0195,48.0,F,Android,Advanced,1.0,71.82072795281981,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,4.0,7.0,9.364838991109709,7.848391291440428,3.950067875759795,5.8021537902321505,6.208339504652949,5.721440045533308,1.0,57.5
P0196,50.0,F,Android,Intermediate,1.0,16.967796617541037,4.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,15.121885549126478,8.46407657771706,10.166424898335515,6.579208660446261,6.192260632678442,4.433868016138794,1.0,45.0
P0197,42.0,M,Desktop,Intermediate,1.0,71.7769019947539,3.0,5.0,5.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,5.0,6.0,3.0,11.58790943568421,15.284530312775852,3.950067875759795,6.044122358047827,4.947846232438154,5.094362095493768,1.0,55.0
P0198,24.0,F,Desktop,Beginner,1.0,219.77071261885828,3.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,5.0,7.0,3.0,5.0,8.707771081680031,21.0,3.950067875759795,6.984293122402928,6.051718756936976,4.2108521436708255,1.0,35.0
P0199,25.0,F,Android,Intermediate,1.0,34.29814717807467,1.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,5.0,4.0,6.0,7.0,4.0,7.477362410895727,5.466917152521028,1.344923241603199,6.69647610600618,5.483561172310031,3.967092780332885,1.0,57.5
P0200,57.0,M,Android,Intermediate,1.0,37.2583219609448,5.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,11.641367246661922,12.135169257289109,5.119513519074594,5.506562245106085,6.143359087295764,6.280001977928876,1.0,40.0
P0201,29.0,F,Android,Intermediate,0.0,23.325888686865017,5.0,5.0,1.0,5.0,5.0,5.0,4.0,1.0,4.0,3.0,5.0,6.0,4.0,3.835748786094611,3.060066314343435,3.950067875759795,5.084150272228768,4.962530905189029,5.906707713237114,1.0,50.0
P0202,34.0,M,iOS,Intermediate,1.0,123.65157760465117,2.0,2.0,5.0,4.0,4.0,1.0,3.0,5.0,4.0,5.0,6.0,6.0,5.0,21.0,16.12721721349337,3.950067875759795,4.683670428447036,6.712762154547925,5.602349920230688,1.0,52.5
P0203,35.0,F,iOS,Unknown,1.0,91.95780858200226,4.0,4.0,2.0,3.0,3.0,1.0,4.0,5.0,1.0,3.0,5.0,7.0,6.0,9.136124617632111,10.198407620431222,3.950067875759795,5.907877601893576,6.051718756936976,5.89863810531093,1.0,45.0
P0204,49.0,F,iOS,Intermediate,1.0,79.54053783077143,5.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,6.0,4.0,6.0,21.0,5.881960608999466,4.9385068922053925,6.287150643807992,5.29865856945473,5.257126161287587,1.0,55.0
P0205,39.0,M,iOS,Beginner,1.0,69.90170264348319,4.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,8.503086851424735,6.030315859041468,3.950067875759795,6.433571537954643,6.051718756936976,3.0183371355306403,1.0,40.0
P0206,53.0,F,Android,Unknown,1.0,52.85504066781411,4.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,9.14664505357854,14.349953353374842,2.27275543281928,5.907877601893576,6.051718756936976,2.234685510733706,1.0,40.0
P0207,31.0,M,iOS,Intermediate,1.0,136.5450740845807,1.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,6.0,4.0,4.0,3.8293893361782696,13.439226426899792,1.5849906050099705,4.981648173710705,5.753260634607383,5.839142872474616,1.0,45.0
P0210,44.0,M,Desktop,Intermediate,0.0,41.32996630536673,4.0,5.0,4.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,21.0,21.0,5.886131946026275,4.9976798739417765,4.620667226775691,6.091184794962475,1.0,55.0
P0212,31.0,F,Android,Intermediate,1.0,56.4067363680218,3.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,7.0,6.0,6.0,15.655768003759563,6.4959923043355685,3.950067875759795,6.450423660011597,6.64394423105744,3.734731774587971,1.0,42.5
P0213,47.0,F,Android,Intermediate,1.0,86.450385473592,4.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,8.60467271948963,6.1716405772159915,3.950067875759795,5.907877601893576,6.329574748581957,4.2193166631615275,1.0,40.0
P_MISSING_0008,33.0,M,iOS,Beginner,1.0,124.14019255886984,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,6.0,11.489472612592156,6.16599072091038,3.950067875759795,5.5603101735341,5.189268171500885,3.974803899971142,1.0,50.0
P0215,31.0,F,iOS,Beginner,1.0,62.960083898396356,5.0,4.0,5.0,3.0,2.0,4.0,3.0,1.0,4.0,3.0,4.0,6.0,3.0,21.0,16.821066129999707,3.950067875759795,5.907877601893576,6.051718756936976,4.01716687357232,1.0,60.0
P0216,46.0,F,Desktop,Advanced,1.0,24.47678193985962,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,6.0,5.0,6.0,8.025873266332923,8.312216905887334,4.906106941820752,5.907877601893576,6.051718756936976,5.234960553634583,1.0,52.5
P0217,39.0,F,iOS,Beginner,1.0,128.12947653422364,2.0,4.0,5.0,5.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,6.0,6.0,18.766194436105188,5.890316985684929,3.950067875759795,5.907877601893576,6.84965178156647,4.250211790082531,1.0,57.5
P0218,52.0,M,Android,Unknown,1.0,89.87190577582568,4.0,4.0,1.0,2.0,5.0,4.0,4.0,4.0,2.0,5.0,6.0,6.0,6.0,21.0,15.72871378063647,3.950067875759795,6.659884371337529,6.357680351056793,4.846448916099154,1.0,42.5
P0219,27.0,F,iOS,Intermediate,1.0,39.23316902130904,5.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,7.0,6.0,4.0,4.581174863028716,17.594876135162373,0.8576196768490165,5.961766289939046,6.051718756936976,2.575219519012737,1.0,67.5
P_MISSING_0009,32.0,F,iOS,Intermediate,0.0,40.48321766160173,3.0,2.0,5.0,5.0,2.0,5.0,3.0,2.0,3.0,4.0,4.0,6.0,6.0,21.0,12.163581104051232,2.128181795994638,5.16406788530361,5.545721752552936,5.442004450075975,1.0,45.0
P0221,28.0,M,iOS,Advanced,1.0,17.004057081442877,1.0,3.0,1.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,6.0,5.0,8.57206744946013,10.23077852968664,4.83162018098967,4.464551728840403,6.312882730320549,3.64660306309722,1.0,32.5
P0222,27.0,F,Android,Intermediate,1.0,105.7996106187444,2.0,5.0,5.0,4.0,4.0,5.0,2.0,3.0,5.0,5.0,6.0,4.0,5.0,16.47002644295328,8.868391883485636,3.950067875759795,6.3257900871881025,6.666055803480871,5.081065941285901,1.0,40.0
